,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,date
89,0,0,10,,,1,40145,0,0,0,0,33.8,0,0,3,1.5,1.5,0,Jack,1.0,0,0,4.6,82,False,10.2,0,0,0,0,90,,,50,0,0,0,40145.jpg,2.0,0,0,Cork,1.1,False,4.0,a,4,90,2.0,2,775,53,7270,611,0.2,0.4,Cork,1,2018-08-19
90,0,0,6,100.0,100.0,1,17349,0,0,0,0,12.3,0,0,3,2.0,2.0,0,Aaron,1.5,0,0,3.9,83,False,10.0,0,0,0,0,90,,2018-08-08T19:01:10Z,50,0,0,0,17349.jpg,3.0,0,0,Lennon,0.4,False,25.0,a,4,90,17.0,3,4487,258,2527,281,0.3,0.6,Lennon,0,2018-08-19
91,0,0,2,,,0,40399,0,0,0,0,0.0,0,0,4,1.0,1.0,0,Sam,0.5,0,0,0.2,84,False,0.0,0,0,0,0,17,,,55,0,0,0,40399.jpg,1.0,0,0,Vokes,1.1,False,9.0,a,4,90,4.0,1,3707,294,8044,686,0.1,0.2,Vokes,0,2018-08-19
92,0,0,4,100.0,100.0,0,44699,0,0,0,0,10.3,0,0,4,1.0,1.0,0,Ashley,0.5,0,0,2.3,85,False,5.2,0,0,0,0,14,,2018-07-24T09:01:08Z,60,0,0,0,44699.jpg,1.0,0,0,Barnes,0.9,False,10.0,a,4,90,7.0,1,1727,124,8044,630,0.1,0.2,Barnes,0,2018-08-19
93,0,0,0,,,0,92383,0,0,0,0,0.0,0,0,4,0.5,0.5,0,Nahki,0.0,0,0,0.0,86,False,0.0,0,0,0,0,0,,,45,0,0,0,92383.jpg,0.0,0,0,Wells,2.2,False,21.0,a,4,90,0.0,0,5685,443,12362,1062,0.0,0.0,Wells,0,2018-08-19
94,0,0,2,100.0,100.0,1,60689,0,0,0,0,2.8,0,0,4,1.5,1.5,0,Chris,1.0,0,0,6.1,87,False,5.8,0,0,0,0,72,,2018-08-12T12:31:12Z,65,0,0,0,60689.jpg,2.0,0,0,Wood,0.6,False,11.0,a,4,90,52.0,2,5926,300,3234,340,0.2,0.3,Wood,0,2018-08-19
95,0,0,0,,,0,39725,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Anders,0.0,0,0,0.0,485,False,0.0,0,0,0,0,0,,,45,0,0,0,39725.jpg,0.0,0,0,Lindegaard,0.2,False,22.0,a,4,90,0.0,0,98,11,801,60,0.0,0.0,Lindegaard,0,2018-08-19
96,0,0,26,,,1,15749,0,0,0,0,0.0,0,0,1,4.0,4.0,0,Joe,3.5,0,0,2.7,490,False,27.0,0,0,0,0,90,,,45,0,0,0,15749.jpg,7.0,0,3,Hart,5.8,False,20.0,a,4,90,0.0,7,56757,4506,11342,1087,0.8,1.6,Hart,0,2018-08-19
97,0,0,0,,,0,83312,0,0,0,0,0.0,0,0,2,0.5,0.5,0,Ben,0.0,0,0,0.0,491,False,0.0,0,0,0,0,0,,,50,0,0,0,83312.jpg,0.0,0,0,Gibson,0.3,False,14.0,a,4,90,0.0,0,328,21,2789,142,0.0,0.0,Gibson,0,2018-08-19
98,0,0,0,50.0,50.0,0,81183,0,0,0,0,0.0,0,0,4,0.3,0.3,0,Matej,0.0,0,0,0.0,495,False,0.0,0,0,0,0,0,Lack of match fitness - 50% chance of playing,2018-08-10T14:31:13Z,60,0,0,0,81183.jpg,0.0,0,0,Vydra,0.1,False,27.0,d,4,90,0.0,0,143,20,2425,160,0.0,0.0,Vydra,0,2018-08-19
99,0,0,11,100.0,100.0,1,48615,0,0,0,0,14.3,0,0,3,1.0,0.5,2,Harry,1.0,0,0,3.2,33,False,16.2,0,0,0,0,90,,2018-08-10T09:01:12Z,50,0,0,0,48615.jpg,2.0,0,0,Arter,0.3,False,,a,5,97,1.0,2,390,70,2479,129,0.2,0.4,Arter,1,2018-08-19
100,0,3,76,,,1,88734,0,0,0,0,0.0,1,0,1,11.0,10.5,16,Neil,11.0,2,0,10.5,88,True,105.2,0,0,0,0,180,,,45,0,0,2,88734.jpg,11.0,0,8,Etheridge,0.6,False,1.0,a,5,97,0.0,22,13191,11028,1386,524,2.4,4.9,Etheridge,0,2018-08-19
101,0,0,0,,,0,45220,0,0,0,0,0.0,0,0,1,0.0,-0.5,0,Alex,0.0,0,0,0.0,89,False,0.0,0,0,0,0,0,,,45,0,0,0,45220.jpg,0.0,0,0,Smithies,0.1,False,12.0,a,5,97,0.0,0,146,17,892,156,0.0,0.0,Smithies,0,2018-08-19
102,0,0,31,,,1,49982,0,0,0,0,10.9,0,0,2,3.5,3.0,6,Sean,3.5,2,0,8.4,90,False,29.6,0,0,0,0,180,,,50,0,0,0,49982.jpg,3.5,0,0,Morrison,0.6,False,4.0,a,5,97,43.0,7,826,167,4186,365,0.7,1.4,Morrison,0,2018-08-19
103,0,0,30,,,1,19523,0,0,0,0,0.9,0,0,2,3.5,3.0,6,Sol,3.5,2,0,6.8,91,False,49.0,0,0,0,0,180,,,45,0,0,0,19523.jpg,3.5,0,0,Bamba,0.8,False,22.0,a,5,97,18.0,7,1527,470,4004,250,0.8,1.6,Bamba,0,2018-08-19
104,0,0,30,,,1,49382,0,0,0,0,1.8,0,0,2,3.5,3.0,6,Bruno,3.5,2,0,4.1,92,False,38.8,0,0,0,0,180,,,45,0,0,0,49382.jpg,3.5,0,0,Ecuele Manga,0.1,False,5.0,a,5,97,0.0,7,350,123,544,37,0.8,1.6,Ecuele Manga,0,2018-08-19
105,0,0,0,,,0,27698,0,0,0,0,0.0,0,0,2,0.0,-0.5,0,Matthew,0.0,0,0,0.0,93,False,0.0,0,0,0,0,0,,,40,0,0,0,27698.jpg,0.0,0,0,Connolly,1.4,False,16.0,a,5,97,0.0,0,1802,129,9884,908,0.0,0.0,Connolly,0,2018-08-19
106,0,2,43,,,1,56981,0,0,0,0,19.0,1,0,2,4.5,4.0,8,Joe,4.5,2,0,5.7,94,False,38.4,0,0,0,0,180,,,45,0,0,0,56981.jpg,4.5,0,0,Bennett,0.2,False,3.0,a,5,97,0.0,9,1153,647,1086,128,1.0,2.0,Bennett,0,2018-08-19
107,0,0,6,100.0,100.0,0,38716,0,0,0,0,1.0,0,0,2,0.0,-0.5,0,Lee,0.0,2,0,1.2,95,False,10.8,0,0,0,0,90,,2018-07-30T11:01:09Z,40,0,0,0,38716.jpg,0.0,0,0,Peltier,4.0,False,2.0,a,5,97,0.0,0,18317,617,16564,3484,0.0,0.0,Peltier,1,2018-08-19
108,0,0,0,,,0,73459,0,0,0,0,0.0,0,0,2,0.0,-0.5,0,Ashley Darel Jazz,0.0,0,0,0.0,96,False,0.0,0,0,0,0,0,,,40,0,0,0,73459.jpg,0.0,0,0,Richards,0.9,False,6.0,a,5,97,0.0,0,1182,110,5048,399,0.0,0.0,Jazz Richards,0,2018-08-19
109,0,0,0,0.0,0.0,0,14927,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Greg,0.0,0,0,0.0,97,False,0.0,0,0,0,0,0,Contract expired,2018-07-09T09:22:51Z,40,0,0,0,14927.jpg,0.0,0,0,Halford,0.0,False,,u,5,97,0.0,0,92,7,286,34,0.0,0.0,Halford,0,2018-08-19
110,0,0,32,,,1,104073,0,0,0,0,69.8,0,0,3,2.5,2.0,3,Joe,2.5,2,0,13.5,98,False,49.8,0,0,0,0,180,,,50,0,0,0,104073.jpg,2.5,0,0,Ralls,0.3,False,8.0,a,5,97,16.0,5,662,104,2798,451,0.5,1.0,Ralls,0,2018-08-19
111,0,0,17,75.0,,1,49806,0,0,0,0,31.0,0,0,3,1.9,2.0,3,David Junior,2.5,2,0,6.9,99,False,18.0,0,0,0,0,172,Knock - 75% chance of playing,2018-08-18T14:01:12Z,55,0,0,0,49806.jpg,2.5,0,0,Hoilett,0.4,False,33.0,d,5,97,20.0,5,693,34,3794,927,0.5,0.9,Hoilett,0,2018-08-19
112,0,0,6,,,0,76360,0,0,0,0,1.4,0,0,3,1.5,1.0,1,Nathaniel,1.5,1,0,2.1,100,False,4.0,0,0,0,0,74,,,50,0,0,0,76360.jpg,1.5,0,0,Mendez-Laing,0.1,False,19.0,a,5,97,15.0,3,226,6,551,87,0.3,0.6,Mendez-Laing,0,2018-08-19
113,0,0,14,,,0,122797,0,0,0,0,22.1,0,0,3,1.5,1.0,1,Callum,1.5,1,0,6.8,101,False,9.6,0,0,0,0,69,,,55,0,0,0,122797.jpg,1.5,0,0,Paterson,0.2,False,13.0,a,5,97,36.0,3,162,9,1364,260,0.3,0.5,Paterson,0,2018-08-19
114,0,0,0,0.0,0.0,0,49845,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Aron,0.0,0,0,0.0,102,False,0.0,0,0,0,0,0,Knee injury - Expected back 25 Aug,2018-08-11T18:01:12Z,45,0,0,0,49845.jpg,0.0,0,0,Gunnarsson,1.0,False,17.0,i,5,97,0.0,0,311,10,16683,1326,0.0,0.0,Gunnarsson,0,2018-08-19
115,0,0,0,,,0,40451,0,0,0,0,0.0,0,0,3,0.0,-0.5,0,Anthony,0.0,0,0,0.0,103,False,0.0,0,0,0,0,0,,,45,0,0,0,40451.jpg,0.0,0,0,Pilkington,0.2,False,,a,5,97,0.0,0,204,17,1719,175,0.0,0.0,Pilkington,0,2018-08-19
116,0,0,0,,,0,54527,0,0,0,0,0.0,0,0,3,0.0,-0.5,0,Loïc,0.0,0,0,0.0,104,False,0.0,0,0,0,0,0,,,45,0,0,0,54527.jpg,0.0,0,0,Damour,0.1,False,20.0,a,5,97,0.0,0,86,8,483,38,0.0,0.0,Damour,0,2018-08-19
117,0,0,3,,,0,75826,0,0,0,0,1.1,0,0,3,0.5,0.0,0,Danny,0.5,1,0,0.1,105,False,0.0,0,0,0,0,28,,,45,0,0,0,75826.jpg,1.0,0,0,Ward,0.3,False,9.0,a,5,97,0.0,1,933,62,2031,326,0.1,0.2,Ward,0,2018-08-19
118,0,0,14,,,1,114245,0,0,0,0,45.6,0,0,3,2.0,1.5,3,Josh,2.0,1,0,8.1,106,False,12.8,0,0,0,0,104,,,50,0,0,0,114245.jpg,2.0,0,0,Murphy,0.2,False,11.0,a,5,97,23.0,4,530,282,2696,272,0.4,0.8,Murphy,0,2018-08-19
119,0,0,-3,100.0,75.0,1,82078,-1,1,-1,1,14.7,0,0,4,1.0,0.4,2,Kenneth,1.0,0,0,7.1,107,False,2.2,0,0,0,0,90,,2018-08-18T11:31:12Z,49,0,0,0,82078.jpg,2.0,0,0,Zohore,0.6,False,10.0,a,5,97,54.0,2,843,385,8655,535,0.2,0.4,Zohore,0,2018-08-19
120,0,0,0,0.0,0.0,0,114054,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Omar,0.0,0,0,0.0,108,False,0.0,0,0,0,0,0,Season-long loan to Birmingham City,2018-08-08T08:43:30Z,45,0,0,0,114054.jpg,0.0,0,0,Bogle,0.3,False,30.0,u,5,97,0.0,0,174,22,3689,312,0.0,0.0,Bogle,0,2018-08-19
121,0,0,5,,,0,45196,0,0,0,0,0.0,0,0,4,0.5,0.0,0,Gary,0.5,1,0,0.2,109,False,2.0,0,0,0,0,2,,,45,0,0,0,45196.jpg,1.0,0,0,Madine,1.5,False,24.0,a,5,97,0.0,1,17259,788,10370,1158,0.1,0.2,Madine,0,2018-08-19
122,0,0,10,,,0,96994,0,0,0,0,25.8,0,0,4,1.5,1.0,1,Bobby,1.5,1,0,6.9,110,False,8.2,0,0,0,0,101,,,55,0,0,0,96994.jpg,1.5,0,0,Reid,0.7,False,14.0,a,5,97,35.0,3,4245,181,5690,1439,0.3,0.5,Reid,0,2018-08-19
123,0,0,0,,,0,80792,0,0,0,0,0.0,0,0,2,0.0,-0.5,0,Greg,0.0,0,0,0.0,467,False,0.0,0,0,0,0,0,,,45,0,0,0,80792.jpg,0.0,0,0,Cunninghamm,0.1,False,18.0,a,5,97,0.0,0,52,4,818,72,0.0,0.0,Cunningham,0,2018-08-19
124,0,0,4,,,1,175946,0,0,0,0,4.0,0,0,3,1.0,0.5,2,Víctor,1.0,0,0,1.8,504,False,5.6,0,0,0,0,75,,,45,0,0,0,175946.jpg,2.0,0,0,Camarasa,0.1,False,21.0,a,5,97,8.0,2,436,181,515,68,0.2,0.4,Camarasa,1,2018-08-19
125,0,0,0,0.0,0.0,0,60772,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Thibaut,0.0,0,0,0.0,111,False,0.0,0,0,0,0,0,Transferred to Real Madrid,2018-08-09T06:49:10Z,55,0,0,0,60772.jpg,0.0,0,0,Courtois,0.9,False,13.0,u,6,8,0.0,0,39,5,35083,1581,0.0,0.0,Courtois,0,2018-08-19
126,0,0,0,,,0,20310,-1,1,-1,1,0.0,0,0,1,0.5,0.0,0,Willy,0.0,0,0,0.0,112,False,0.0,0,0,0,0,0,,,49,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,13.0,a,6,8,0.0,0,254,18,2143,130,0.0,0.0,Caballero,0,2018-08-19
127,1,0,56,,,1,41328,0,0,0,0,48.0,0,0,2,5.5,5.0,4,César,5.0,2,0,11.4,113,False,65.2,0,0,0,0,180,,,65,0,0,0,41328.jpg,5.0,0,0,Azpilicueta,15.1,False,28.0,a,6,8,0.0,10,11243,1569,50567,9775,0.8,1.5,Azpilicueta,0,2018-08-19
128,0,0,0,,,0,19419,-1,1,-1,1,0.0,0,0,2,0.5,0.0,0,Gary,0.0,0,0,0.0,114,False,0.0,0,0,0,0,0,,,54,0,0,0,19419.jpg,0.0,0,0,Cahill,1.2,False,24.0,a,6,8,0.0,0,1147,69,14881,1746,0.0,0.0,Cahill,0,2018-08-19
129,2,5,79,,,1,82263,0,0,0,0,45.2,1,0,2,12.5,12.0,13,Marcos,12.0,2,1,18.4,115,True,88.0,0,0,0,0,180,,,65,0,0,0,82263.jpg,12.0,0,0,Alonso,19.9,False,3.0,a,6,8,51.0,24,148952,64152,28257,1448,1.8,3.7,Alonso,0,2018-08-19
130,0,0,40,100.0,100.0,1,41270,0,0,0,0,6.8,0,0,2,3.5,3.0,1,David,3.0,2,0,4.9,116,False,34.8,0,0,0,0,180,,2018-07-05T14:31:07Z,55,0,0,0,41270.jpg,3.0,0,0,Luiz Moreira Marinho,4.1,False,30.0,a,6,8,8.0,6,26639,2552,20739,4500,0.5,1.1,David Luiz,1,2018-08-19
131,0,0,2,,,0,49013,-1,1,-1,1,10.8,0,0,2,1.0,0.5,0,Victor,0.5,0,0,1.2,117,False,1.2,0,0,0,0,9,,,59,0,0,0,49013.jpg,1.0,0,0,Moses,3.6,False,15.0,a,6,8,0.0,1,1707,119,42215,6134,0.1,0.2,Moses,0,2018-08-19
132,0,3,49,,,1,102380,0,0,0,0,33.7,0,0,2,5.5,5.0,1,Antonio,5.0,2,0,8.9,118,False,33.4,0,0,0,0,180,,,60,0,0,0,102380.jpg,5.0,0,0,Rüdiger,3.2,False,2.0,a,6,8,21.0,10,14846,970,11381,2254,0.8,1.7,Rüdiger,0,2018-08-19
133,0,0,0,,,0,135363,0,0,-1,1,0.0,0,0,2,0.5,0.0,0,Andreas,0.0,0,0,0.0,119,False,0.0,0,0,0,0,0,,,54,0,0,0,135363.jpg,0.0,0,0,Christensen,1.0,False,27.0,a,6,8,0.0,0,601,43,17374,1667,0.0,0.0,Christensen,0,2018-08-19
134,0,0,0,,,0,105700,0,0,-1,1,0.0,0,0,2,0.5,0.0,0,Davide,0.0,0,0,0.0,120,False,0.0,0,0,0,0,0,,,54,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.3,False,21.0,a,6,8,0.0,0,332,38,3858,357,0.0,0.0,Zappacosta,0,2018-08-19
135,0,0,0,,,0,109533,0,0,0,0,0.0,0,0,2,0.5,0.0,0,Emerson,0.0,0,0,0.0,121,False,0.0,0,0,0,0,0,,,55,0,0,0,109533.jpg,0.0,0,0,Palmieri dos Santos,0.2,False,33.0,a,6,8,0.0,0,130,12,1900,189,0.0,0.0,Emerson,0,2018-08-19
136,2,0,36,,,0,42786,0,0,0,0,49.1,0,0,3,4.5,4.0,4,Eden,4.0,0,0,14.2,122,False,51.2,0,0,0,0,43,,,105,0,0,0,42786.jpg,4.0,0,0,Hazard,11.9,False,10.0,a,6,8,41.0,8,72440,9452,42195,5697,0.4,0.8,Hazard,0,2018-08-19
137,0,0,0,0.0,0.0,0,17878,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Cesc,0.0,0,0,0.0,123,False,0.0,0,0,0,0,0,Knee injury - Expected back 25 Aug,2018-08-11T18:01:12Z,64,0,0,0,17878.jpg,0.0,0,0,Fàbregas,0.8,False,4.0,i,6,8,0.0,0,640,19,30119,1752,0.0,0.0,Fàbregas,0,2018-08-19
138,1,0,29,,,1,47431,0,0,0,0,68.1,0,0,3,4.5,4.0,2,Willian,4.0,2,0,12.5,124,False,30.6,0,0,0,0,135,,,75,0,0,0,47431.jpg,4.0,0,0,Borges Da Silva,9.3,False,22.0,a,6,8,26.0,8,57679,3709,49480,10421,0.5,1.1,Willian,0,2018-08-19
139,0,2,62,,,1,49579,0,0,0,0,56.0,0,0,3,9.0,8.5,8,Pedro,8.5,2,2,22.1,125,True,88.0,0,0,0,0,170,,,65,0,0,0,49579.jpg,8.5,0,0,Rodríguez Ledesma,3.9,False,11.0,a,6,8,77.0,17,84465,30979,17876,2018,1.3,2.6,Pedro,0,2018-08-19
140,0,0,46,,,1,116594,0,0,0,0,61.8,0,0,3,5.5,5.0,2,N'Golo,5.0,2,1,17.9,126,False,55.8,0,0,0,0,180,,,50,0,0,0,116594.jpg,5.0,0,0,Kanté,22.4,False,7.0,a,6,8,61.0,10,115309,13577,45970,7124,1.0,2.0,Kanté,0,2018-08-19
141,0,0,20,,,1,88894,0,0,0,0,25.8,0,0,3,2.5,2.0,1,Ross,2.0,2,0,7.7,127,False,11.4,0,0,0,0,126,,,60,0,0,0,88894.jpg,2.0,0,0,Barkley,0.5,False,8.0,a,6,8,40.0,4,2885,453,4545,631,0.3,0.7,Barkley,0,2018-08-19
142,0,0,0,,,0,61603,0,0,0,0,0.0,0,0,3,0.5,0.0,0,Daniel,0.0,0,0,0.0,128,False,0.0,0,0,0,0,0,,,50,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.2,False,6.0,a,6,8,0.0,0,240,18,1831,188,0.0,0.0,Drinkwater,0,2018-08-19
143,0,0,0,0.0,0.0,0,169102,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Tiemoué,0.0,0,0,0.0,129,False,0.0,0,0,0,0,0,Season-long loan to Milan,2018-08-15T09:18:32Z,49,0,0,0,169102.jpg,0.0,0,0,Bakayoko,0.2,False,14.0,u,6,8,0.0,0,271,1,6177,752,0.0,0.0,Bakayoko,0,2018-08-19
144,0,0,0,100.0,100.0,0,199598,0,0,0,0,0.0,0,0,3,0.5,0.0,0,Ethan,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,45,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.1,False,44.0,a,6,8,0.0,0,140,13,464,49,0.0,0.0,Ampadu,0,2018-08-19
145,0,0,0,,,0,209046,0,0,0,0,0.0,0,0,3,0.5,0.0,0,Callum,0.0,0,0,0.0,131,False,0.0,0,0,0,0,0,,,45,0,0,0,209046.jpg,0.0,0,0,Hudson-Odoi,2.0,False,20.0,a,6,8,0.0,0,1458,82,23320,3333,0.0,0.0,Hudson-Odoi,0,2018-08-19
146,0,0,5,,,0,126187,0,0,0,0,1.3,0,0,3,1.0,0.5,0,Ruben,0.5,0,0,0.4,132,False,2.2,0,0,0,0,22,,,55,0,0,0,126187.jpg,1.0,0,0,Loftus-Cheek,1.0,False,12.0,a,6,8,0.0,1,487,38,8898,1091,0.1,0.2,Loftus-Cheek,0,2018-08-19
147,0,0,2,,,0,44346,-1,1,-1,1,11.9,0,0,4,1.0,0.5,1,Olivier,0.5,0,0,5.5,133,False,7.4,0,0,0,0,15,,,79,0,0,0,44346.jpg,1.0,0,0,Giroud,3.3,False,18.0,a,6,8,36.0,1,2624,344,40372,3032,0.1,0.1,Giroud,0,2018-08-19
148,0,0,28,,,1,88482,0,0,0,0,25.2,0,0,4,4.5,4.0,6,Álvaro,4.0,2,1,13.2,134,False,39.2,0,0,0,0,164,,,90,0,0,0,88482.jpg,4.0,0,0,Morata,3.2,False,29.0,a,6,8,67.0,8,24151,15750,32637,1848,0.4,0.9,Morata,0,2018-08-19
149,0,1,45,,,1,85955,0,0,1,-1,22.2,0,0,3,6.0,5.5,2,Jorge Luiz,5.5,2,1,11.3,459,False,67.0,0,0,0,0,180,,,51,0,0,0,85955.jpg,5.5,0,0,Frello Filho,13.2,False,5.0,a,6,8,24.0,11,202970,12038,33911,6378,1.1,2.2,Jorginho,0,2018-08-19
150,0,0,0,,,0,173879,0,0,0,0,0.0,0,0,4,0.5,0.0,0,Tammy,0.0,0,0,0.0,496,False,0.0,0,0,0,0,0,,,55,0,0,0,173879.jpg,0.0,0,0,Abraham,0.2,False,19.0,a,6,8,0.0,0,469,50,2048,203,0.0,0.0,Abraham,0,2018-08-19
151,0,0,40,,,1,109745,0,0,0,0,0.0,0,0,1,4.5,4.0,2,Kepa,4.0,2,0,3.7,498,False,37.4,0,0,0,0,180,,,55,0,0,0,109745.jpg,4.0,0,5,Arrizabalaga,3.8,False,1.0,a,6,8,0.0,8,29275,2593,12792,2106,0.7,1.5,Kepa,0,2018-08-19
152,0,0,7,,,0,91651,0,0,0,0,7.8,0,0,3,1.0,0.5,1,Mateo,0.5,0,0,2.0,499,False,12.0,0,0,0,0,30,,,60,0,0,0,91651.jpg,1.0,0,0,Kovacic,1.1,False,17.0,a,6,8,0.0,1,4728,573,18013,1644,0.1,0.2,Kovacic,0,2018-08-19
153,0,1,33,,,1,20066,0,0,0,0,0.0,0,0,1,5.0,3.5,0,Wayne,4.5,0,0,4.3,135,False,42.6,0,0,0,0,90,,,45,0,0,0,20066.jpg,9.0,0,6,Hennessey,2.2,False,13.0,a,7,31,0.0,9,25646,1928,7069,610,1.0,2.0,Hennessey,0,2018-08-19
154,0,0,0,,,0,11554,0,0,0,0,0.0,0,0,1,0.5,-1.0,0,Julian,0.0,0,0,0.0,136,False,0.0,0,0,0,0,0,,,40,0,0,0,11554.jpg,0.0,0,0,Speroni,14.1,False,1.0,a,7,31,0.0,0,6184,745,34083,3245,0.0,0.0,Speroni,0,2018-08-19
155,0,0,0,,,0,40836,0,0,0,0,0.0,0,0,1,0.5,-1.0,0,Vicente,0.0,0,0,0.0,137,False,0.0,0,0,0,0,0,,,45,0,0,0,40836.jpg,0.0,0,0,Guaita,0.2,False,31.0,a,7,31,0.0,0,67,6,1883,124,0.0,0.0,Guaita,0,2018-08-19
156,0,0,29,,,1,49413,0,0,0,0,0.4,0,0,2,3.5,2.0,0,James,3.0,0,0,4.9,138,False,27.2,0,0,0,0,90,,,45,0,0,0,49413.jpg,6.0,0,0,Tomkins,8.1,False,5.0,a,7,31,21.0,6,8547,590,33566,3741,0.7,1.3,Tomkins,0,2018-08-19
157,0,0,0,0.0,0.0,0,19188,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Scott,0.0,0,0,0.0,139,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,45,0,0,0,19188.jpg,0.0,0,0,Dann,0.0,False,6.0,i,7,31,0.0,0,54,5,170,6,0.0,0.0,Dann,0,2018-08-19
158,0,0,0,,,0,58786,0,0,0,0,0.0,0,0,2,0.5,-1.0,0,Martin,0.0,0,0,0.0,140,False,0.0,0,0,0,0,0,,,40,0,0,0,58786.jpg,0.0,0,0,Kelly,7.4,False,34.0,a,7,31,0.0,0,6178,720,50206,2811,0.0,0.0,Kelly,0,2018-08-19
159,0,0,30,,,1,86417,0,0,0,0,1.4,1,0,2,6.0,4.5,0,Jeffrey,5.5,0,1,6.3,141,False,42.6,0,0,0,0,90,,,45,0,0,0,86417.jpg,11.0,0,0,Schlupp,2.4,False,15.0,a,7,31,19.0,11,63066,4059,12068,1230,1.2,2.4,Schlupp,1,2018-08-19
160,1,2,36,,,1,74230,0,0,0,0,22.4,0,0,2,6.0,4.5,0,Patrick,5.5,0,0,8.1,142,False,35.6,0,0,0,0,90,,,55,0,0,0,74230.jpg,11.0,0,0,van Aanholt,6.0,False,3.0,a,7,31,23.0,11,37953,2616,17689,1791,1.0,2.0,van Aanholt,0,2018-08-19
161,0,1,33,,,1,40784,0,0,0,0,0.1,0,0,2,4.0,2.5,0,Mamadou,3.5,0,0,1.9,143,False,18.6,0,0,0,0,90,,,50,0,0,0,40784.jpg,7.0,0,0,Sakho,1.6,False,12.0,a,7,31,0.0,7,5748,367,5117,430,0.7,1.4,Sakho,0,2018-08-19
162,0,0,0,,,0,173954,0,0,0,0,0.0,0,0,2,0.5,-1.0,0,Jairo,0.0,0,0,0.0,144,False,0.0,0,0,0,0,0,,,45,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.1,False,44.0,a,7,31,0.0,0,101,8,721,56,0.0,0.0,Riedewald,0,2018-08-19
163,1,3,38,,,1,214590,0,0,1,-1,14.0,1,0,2,6.5,5.0,0,Aaron,6.0,0,0,6.0,145,False,46.0,0,0,0,0,90,,,41,0,0,0,214590.jpg,12.0,0,0,Wan-Bissaka,21.7,False,29.0,a,7,31,0.0,12,316005,19849,15665,2001,1.5,2.9,Wan-Bissaka,0,2018-08-19
164,0,0,0,,,0,19197,0,0,0,0,0.0,0,0,3,0.5,-1.0,0,Jason,0.0,0,0,0.0,146,False,0.0,0,0,0,0,0,,,45,0,0,0,19197.jpg,0.0,0,0,Puncheon,0.8,False,42.0,a,7,31,0.0,0,1149,117,5492,367,0.0,0.0,Puncheon,0,2018-08-19
165,0,0,14,,,1,50471,0,0,0,0,12.4,0,0,3,2.0,0.5,0,James,1.5,0,0,2.9,147,False,14.2,0,0,0,0,90,,,50,0,0,0,50471.jpg,3.0,0,0,McArthur,1.5,False,18.0,a,7,31,2.0,3,2028,159,11781,1031,0.3,0.6,McArthur,0,2018-08-19
166,0,0,0,0.0,0.0,0,44343,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Bakary,0.0,0,0,0.0,148,False,0.0,0,0,0,0,0,Contract ended,2018-08-12T10:04:56Z,50,0,0,0,44343.jpg,0.0,0,0,Sako,0.0,False,,u,7,31,0.0,0,103,1,609,62,0.0,0.0,Sako,0,2018-08-19
167,0,0,9,,,1,60252,0,0,0,0,17.5,0,0,3,2.0,0.5,0,Andros,1.5,0,0,6.3,149,False,27.6,0,0,0,0,87,,,60,0,0,0,60252.jpg,3.0,0,0,Townsend,2.1,False,10.0,a,7,31,18.0,3,2060,165,16468,1361,0.3,0.5,Townsend,0,2018-08-19
168,0,0,16,,,1,66975,0,0,0,0,34.6,0,0,3,2.0,0.5,0,Luka,1.5,0,0,5.1,150,False,16.8,0,0,0,0,90,,,65,0,0,0,66975.jpg,3.0,0,0,Milivojevic,8.0,False,4.0,a,7,31,0.0,3,3873,242,70229,7118,0.2,0.5,Milivojevic,0,2018-08-19
