,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,date
78,0,0,24,100.0,100.0,1,40616,0,0,0,0,3.4,0,0,2,2.6,2.6,6,Stephen,6.0,0,0,4.2,71,False,19.8,0,0,0,0,90,,2018-08-03T12:31:10Z,50,0,0,0,40616.jpg,6.0,0,0,Ward,2.6,False,23.0,a,4,90,19.0,6,4735,4735,3715,3715,1.2,1.2,Ward,0,2018-08-16
79,0,1,30,,,1,17761,0,0,0,0,10.5,0,0,2,2.6,2.6,7,James,7.0,0,0,6.7,72,False,50.8,0,0,0,0,90,,,50,0,0,0,17761.jpg,7.0,0,0,Tarkowski,9.7,False,5.0,a,4,90,6.0,7,12565,12565,10767,10767,1.4,1.4,Tarkowski,0,2018-08-16
80,0,0,0,,,0,41674,0,0,0,0,0.0,0,0,2,2.2,2.2,0,Kevin,0.0,0,0,0.0,73,False,0.0,0,0,0,0,0,,,45,0,0,0,41674.jpg,0.0,0,0,Long,0.8,False,28.0,a,4,90,0.0,0,596,596,4774,4774,0.0,0.0,Long,0,2018-08-16
81,0,0,2,,,0,103914,0,0,0,0,0.0,0,0,2,2.2,2.2,1,Charlie,1.0,0,0,0.0,74,False,0.0,0,0,0,0,3,,,45,0,0,0,103914.jpg,1.0,0,0,Taylor,0.3,False,3.0,a,4,90,0.0,1,591,591,968,968,0.2,0.2,Taylor,0,2018-08-16
82,0,0,0,,,0,17997,0,0,0,0,0.0,0,0,2,2.2,2.2,0,Phil,0.0,0,0,0.0,75,False,0.0,0,0,0,0,0,,,45,0,0,0,17997.jpg,0.0,0,0,Bardsley,0.2,False,26.0,a,4,90,0.0,0,159,159,962,962,0.0,0.0,Bardsley,0,2018-08-16
83,0,0,6,,,1,60586,0,0,0,0,31.1,0,0,3,2.5,2.5,3,Johann Berg,3.0,0,0,7.9,76,False,7.0,0,0,0,0,86,,,60,0,0,0,60586.jpg,3.0,0,0,Gudmundsson,1.9,False,7.0,a,4,90,41.0,3,2104,2104,6329,6329,0.5,0.5,Gudmundsson,0,2018-08-16
84,0,0,0,75.0,75.0,0,39847,0,0,0,0,0.0,0,0,3,1.7,1.7,0,Steven,0.0,0,0,0.0,77,False,0.0,0,0,0,0,0,Calf injury - 75% chance of playing,2018-07-05T14:31:07Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,16.0,d,4,90,0.0,0,43,43,123,123,0.0,0.0,Defour,0,2018-08-16
85,0,0,1,,,1,83314,0,0,0,0,6.5,0,0,3,2.2,2.2,3,Jeff,3.0,0,0,4.5,78,False,5.4,0,0,0,0,75,,,55,0,0,0,83314.jpg,3.0,0,0,Hendrick,0.2,False,13.0,a,4,90,33.0,3,474,474,624,624,0.5,0.5,Hendrick,0,2018-08-16
86,0,0,0,75.0,75.0,0,90517,0,0,0,0,0.0,0,0,3,1.7,1.7,0,Robbie,0.0,0,0,0.0,79,False,0.0,0,0,0,0,0,Hamstring injury - 75% chance of playing,2018-07-29T19:31:09Z,55,0,0,0,90517.jpg,0.0,0,0,Brady,0.0,False,12.0,d,4,90,0.0,0,33,33,257,257,0.0,0.0,Brady,0,2018-08-16
87,0,0,13,100.0,100.0,1,60551,0,0,0,0,25.3,0,0,3,1.8,1.8,3,Ashley,3.0,0,0,5.0,80,False,15.4,0,0,0,0,90,,2018-08-03T12:31:10Z,45,0,0,0,60551.jpg,3.0,0,0,Westwood,0.7,False,18.0,a,4,90,9.0,3,17217,17217,3671,3671,0.7,0.7,Westwood,0,2018-08-16
88,0,0,0,,,0,12813,0,0,0,0,0.0,0,0,3,2.0,2.0,0,Jonathan,0.0,0,0,0.0,81,False,0.0,0,0,0,0,0,,,50,0,0,0,12813.jpg,0.0,0,0,Walters,0.1,False,19.0,a,4,90,0.0,0,94,94,411,411,0.0,0.0,Walters,0,2018-08-16
89,0,0,10,,,1,40145,0,0,0,0,33.8,0,0,3,2.0,2.0,2,Jack,2.0,0,0,4.6,82,False,10.2,0,0,0,0,90,,,50,0,0,0,40145.jpg,2.0,0,0,Cork,1.1,False,4.0,a,4,90,2.0,2,379,379,4971,4971,0.4,0.4,Cork,1,2018-08-16
90,0,0,6,100.0,100.0,1,17349,0,0,0,0,12.3,0,0,3,2.0,2.0,3,Aaron,3.0,0,0,3.9,83,False,10.0,0,0,0,0,90,,2018-08-08T19:01:10Z,50,0,0,0,17349.jpg,3.0,0,0,Lennon,0.4,False,25.0,a,4,90,17.0,3,2249,2249,1435,1435,0.6,0.6,Lennon,0,2018-08-16
91,0,0,2,,,0,40399,0,0,0,0,0.0,0,0,4,2.0,2.0,1,Sam,1.0,0,0,0.2,84,False,0.0,0,0,0,0,17,,,55,0,0,0,40399.jpg,1.0,0,0,Vokes,1.1,False,9.0,a,4,90,4.0,1,2281,2281,5043,5043,0.2,0.2,Vokes,0,2018-08-16
92,0,0,4,100.0,100.0,0,44699,0,0,0,0,10.3,0,0,4,2.3,2.3,1,Ashley,1.0,0,0,2.3,85,False,5.2,0,0,0,0,14,,2018-07-24T09:01:08Z,60,0,0,0,44699.jpg,1.0,0,0,Barnes,1.0,False,10.0,a,4,90,7.0,1,1149,1149,4809,4809,0.2,0.2,Barnes,0,2018-08-16
93,0,0,0,,,0,92383,0,0,0,0,0.0,0,0,4,1.6,1.6,0,Nahki,0.0,0,0,0.0,86,False,0.0,0,0,0,0,0,,,45,0,0,0,92383.jpg,0.0,0,0,Wells,2.3,False,21.0,a,4,90,0.0,0,4133,4133,8172,8172,0.0,0.0,Wells,0,2018-08-16
94,0,0,2,100.0,75.0,1,60689,0,0,0,0,2.8,0,0,4,2.5,1.9,2,Chris,2.0,0,0,6.1,87,False,5.8,0,0,0,0,72,,2018-08-12T12:31:12Z,65,0,0,0,60689.jpg,2.0,0,0,Wood,0.5,False,11.0,a,4,90,52.0,2,2668,2668,1915,1915,0.3,0.3,Wood,0,2018-08-16
95,0,0,0,,,0,39725,0,0,0,0,0.0,0,0,1,2.5,2.5,0,Anders,0.0,0,0,0.0,485,False,0.0,0,0,0,0,0,,,45,0,0,0,39725.jpg,0.0,0,0,Lindegaard,0.2,False,22.0,a,4,90,0.0,0,72,72,537,537,0.0,0.0,Lindegaard,0,2018-08-16
96,0,0,26,,,1,15749,0,0,0,0,0.0,0,0,1,2.5,2.5,7,Joe,7.0,0,0,2.7,490,False,27.0,0,0,0,0,90,,,45,0,0,0,15749.jpg,7.0,0,3,Hart,5.3,False,20.0,a,4,90,0.0,7,32427,32427,6128,6128,1.6,1.6,Hart,0,2018-08-16
97,0,0,0,,,0,83312,0,0,0,0,0.0,0,0,2,2.6,2.6,0,Ben,0.0,0,0,0.0,491,False,0.0,0,0,0,0,0,,,50,0,0,0,83312.jpg,0.0,0,0,Gibson,0.3,False,14.0,a,4,90,0.0,0,232,232,1815,1815,0.0,0.0,Gibson,0,2018-08-16
98,0,0,0,25.0,25.0,0,81183,0,0,0,0,0.0,0,0,4,0.6,0.6,0,Matej,0.0,0,0,0.0,495,False,0.0,0,0,0,0,0,Lack of match fitness - 25% chance of playing,2018-08-10T14:31:13Z,60,0,0,0,81183.jpg,0.0,0,0,Vydra,0.1,False,27.0,d,4,90,0.0,0,101,101,1464,1464,0.0,0.0,Vydra,0,2018-08-16
99,0,0,0,100.0,0.0,0,48615,0,0,0,0,0.0,0,0,3,1.0,0.0,0,Harry,0.0,0,0,0.0,33,False,0.0,0,0,0,0,0,,2018-08-10T09:01:12Z,50,0,0,0,48615.jpg,0.0,0,0,Arter,0.3,False,,a,5,97,0.0,0,235,235,1796,1796,0.0,0.0,Arter,0,2018-08-16
100,0,0,26,,,0,88734,0,0,0,0,0.0,0,0,1,1.5,1.5,6,Neil,6.0,2,0,3.8,88,False,37.8,0,0,0,0,90,,,45,0,0,1,88734.jpg,6.0,0,2,Etheridge,0.3,False,1.0,a,5,97,0.0,6,1463,1463,515,515,1.3,1.3,Etheridge,0,2018-08-16
101,0,0,0,,,0,45220,0,0,0,0,0.0,0,0,1,1.5,1.5,0,Alex,0.0,0,0,0.0,89,False,0.0,0,0,0,0,0,,,45,0,0,0,45220.jpg,0.0,0,0,Smithies,0.1,False,12.0,a,5,97,0.0,0,73,73,522,522,0.0,0.0,Smithies,0,2018-08-16
102,0,0,14,,,0,49982,0,0,0,0,10.6,0,0,2,1.6,1.6,1,Sean,1.0,2,0,8.0,90,False,28.2,0,0,0,0,90,,,50,0,0,0,49982.jpg,1.0,0,0,Morrison,0.6,False,4.0,a,5,97,41.0,1,386,386,2834,2834,0.2,0.2,Morrison,0,2018-08-16
103,0,0,7,,,0,19523,0,0,0,0,0.9,0,0,2,1.2,1.2,1,Sol,1.0,2,0,0.8,91,False,7.2,0,0,0,0,90,,,45,0,0,0,19523.jpg,1.0,0,0,Bamba,0.8,False,22.0,a,5,97,0.0,1,605,605,2729,2729,0.2,0.2,Bamba,0,2018-08-16
104,0,0,8,,,0,49382,0,0,0,0,0.2,0,0,2,1.2,1.2,1,Bruno,1.0,2,0,1.6,92,False,15.4,0,0,0,0,90,,,45,0,0,0,49382.jpg,1.0,0,0,Ecuele Manga,0.1,False,5.0,a,5,97,0.0,1,133,133,366,366,0.2,0.2,Ecuele Manga,0,2018-08-16
105,0,0,0,,,0,27698,0,0,0,0,0.0,0,0,2,0.7,0.7,0,Matthew,0.0,0,0,0.0,93,False,0.0,0,0,0,0,0,,,40,0,0,0,27698.jpg,0.0,0,0,Connolly,1.5,False,16.0,a,5,97,0.0,0,1214,1214,6842,6842,0.0,0.0,Connolly,0,2018-08-16
106,0,0,14,,,0,56981,0,0,0,0,1.8,0,0,2,1.2,1.2,1,Joe,1.0,2,0,1.8,94,False,16.4,0,0,0,0,90,,,45,0,0,0,56981.jpg,1.0,0,0,Bennett,0.2,False,3.0,a,5,97,0.0,1,296,296,671,671,0.2,0.2,Bennett,0,2018-08-16
107,0,0,6,100.0,100.0,0,38716,0,0,0,0,1.0,0,0,2,0.7,0.7,0,Lee,0.0,2,0,1.2,95,False,10.8,0,0,0,0,90,,2018-07-30T11:01:09Z,40,0,0,0,38716.jpg,0.0,0,0,Peltier,4.0,False,2.0,a,5,97,0.0,0,7727,7727,9432,9432,0.0,0.0,Peltier,1,2018-08-16
108,0,0,0,,,0,73459,0,0,0,0,0.0,0,0,2,0.7,0.7,0,Ashley Darel Jazz,0.0,0,0,0.0,96,False,0.0,0,0,0,0,0,,,40,0,0,0,73459.jpg,0.0,0,0,Richards,1.0,False,6.0,a,5,97,0.0,0,783,783,3435,3435,0.0,0.0,Jazz Richards,0,2018-08-16
109,0,0,0,0.0,0.0,0,14927,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Greg,0.0,0,0,0.0,97,False,0.0,0,0,0,0,0,Contract expired,2018-07-09T09:22:51Z,40,0,0,0,14927.jpg,0.0,0,0,Halford,0.0,False,,u,5,97,0.0,0,65,65,197,197,0.0,0.0,Halford,0,2018-08-16
110,0,0,12,,,0,104073,0,0,0,0,15.9,0,0,3,1.0,1.0,2,Joe,2.0,2,0,4.0,98,False,16.4,0,0,0,0,90,,,50,0,0,0,104073.jpg,2.0,0,0,Ralls,0.3,False,8.0,a,5,97,8.0,2,302,302,1802,1802,0.4,0.4,Ralls,0,2018-08-16
111,0,0,6,,,0,49806,0,0,0,0,25.4,0,0,3,1.2,1.2,2,David Junior,2.0,2,0,4.5,99,False,11.8,0,0,0,0,90,,,55,0,0,0,49806.jpg,2.0,0,0,Hoilett,0.4,False,33.0,a,5,97,8.0,2,329,329,2003,2003,0.4,0.4,Hoilett,0,2018-08-16
112,0,0,4,,,0,76360,0,0,0,0,0.9,0,0,3,1.0,1.0,2,Nathaniel,2.0,1,0,1.8,100,False,3.6,0,0,0,0,62,,,50,0,0,0,76360.jpg,2.0,0,0,Mendez-Laing,0.1,False,19.0,a,5,97,13.0,2,121,121,345,345,0.4,0.4,Mendez-Laing,0,2018-08-16
113,0,0,10,,,0,122797,0,0,0,0,11.3,0,0,3,1.2,1.2,2,Callum,2.0,1,0,3.7,101,False,7.4,0,0,0,0,62,,,55,0,0,0,122797.jpg,2.0,0,0,Paterson,0.2,False,13.0,a,5,97,18.0,2,94,94,788,788,0.4,0.4,Paterson,0,2018-08-16
114,0,0,0,0.0,,0,49845,0,0,0,0,0.0,0,0,3,0.0,0.8,0,Aron,0.0,0,0,0.0,102,False,0.0,0,0,0,0,0,Knee injury - Expected back 25 Aug,2018-08-11T18:01:12Z,45,0,0,0,49845.jpg,0.0,0,0,Gunnarsson,1.1,False,17.0,i,5,97,0.0,0,273,273,11006,11006,0.0,0.0,Gunnarsson,0,2018-08-16
115,0,0,0,,,0,40451,0,0,0,0,0.0,0,0,3,0.8,0.8,0,Anthony,0.0,0,0,0.0,103,False,0.0,0,0,0,0,0,,,45,0,0,0,40451.jpg,0.0,0,0,Pilkington,0.2,False,,a,5,97,0.0,0,136,136,1069,1069,0.0,0.0,Pilkington,0,2018-08-16
116,0,0,0,,,0,54527,0,0,0,0,0.0,0,0,3,0.8,0.8,0,Loïc,0.0,0,0,0.0,104,False,0.0,0,0,0,0,0,,,45,0,0,0,54527.jpg,0.0,0,0,Damour,0.1,False,20.0,a,5,97,0.0,0,51,51,317,317,0.0,0.0,Damour,0,2018-08-16
117,0,0,3,,,0,75826,0,0,0,0,1.1,0,0,3,0.8,0.8,1,Danny,1.0,1,0,0.1,105,False,0.0,0,0,0,0,28,,,45,0,0,0,75826.jpg,1.0,0,0,Ward,0.3,False,9.0,a,5,97,0.0,1,602,602,1275,1275,0.2,0.2,Ward,0,2018-08-16
118,0,0,4,,,0,114245,0,0,0,0,20.6,0,0,3,1.0,1.0,1,Josh,1.0,1,0,4.7,106,False,4.4,0,0,0,0,27,,,50,0,0,0,114245.jpg,1.0,0,0,Murphy,0.3,False,11.0,a,5,97,22.0,1,173,173,1872,1872,0.2,0.2,Murphy,0,2018-08-16
119,0,0,0,75.0,,0,82078,0,0,0,0,0.0,0,0,4,0.6,0.8,0,Kenneth,0.0,0,0,0.0,107,False,0.0,0,0,0,0,0,Groin Injury - 75% chance of playing,2018-08-11T18:01:12Z,50,0,0,0,82078.jpg,0.0,0,0,Zohore,0.6,False,10.0,d,5,97,0.0,0,345,345,5526,5526,0.0,0.0,Zohore,0,2018-08-16
120,0,0,0,0.0,0.0,0,114054,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Omar,0.0,0,0,0.0,108,False,0.0,0,0,0,0,0,Season-long loan to Birmingham City,2018-08-08T08:43:30Z,45,0,0,0,114054.jpg,0.0,0,0,Bogle,0.3,False,30.0,u,5,97,0.0,0,127,127,2661,2661,0.0,0.0,Bogle,0,2018-08-16
121,0,0,5,,,0,45196,0,0,0,0,0.0,0,0,4,0.6,0.6,1,Gary,1.0,1,0,0.2,109,False,2.0,0,0,0,0,2,,,45,0,0,0,45196.jpg,1.0,0,0,Madine,1.4,False,24.0,a,5,97,0.0,1,11222,11222,6005,6005,0.2,0.2,Madine,0,2018-08-16
122,0,0,8,,,0,96994,0,0,0,0,25.8,0,0,4,1.0,1.0,2,Bobby,2.0,1,0,6.9,110,False,8.0,0,0,0,0,87,,,55,0,0,0,96994.jpg,2.0,0,0,Reid,0.7,False,14.0,a,5,97,35.0,2,2393,2393,2903,2903,0.4,0.4,Reid,0,2018-08-16
123,0,0,0,,,0,80792,0,0,0,0,0.0,0,0,2,1.2,1.2,0,Greg,0.0,0,0,0.0,467,False,0.0,0,0,0,0,0,,,45,0,0,0,80792.jpg,0.0,0,0,Cunninghamm,0.1,False,18.0,a,5,97,0.0,0,39,39,521,521,0.0,0.0,Cunningham,0,2018-08-16
124,0,0,0,,,0,175946,0,0,0,0,0.0,0,0,3,0.8,0.8,0,Víctor,0.0,0,0,0.0,504,False,0.0,0,0,0,0,0,,,45,0,0,0,175946.jpg,0.0,0,0,Camarasa,0.1,False,21.0,a,5,97,0.0,0,186,186,340,340,0.0,0.0,Camarasa,0,2018-08-16
125,0,0,0,0.0,0.0,0,60772,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Thibaut,0.0,0,0,0.0,111,False,0.0,0,0,0,0,0,Transferred to Real Madrid,2018-08-09T06:49:10Z,55,0,0,0,60772.jpg,0.0,0,0,Courtois,1.0,False,13.0,u,6,8,0.0,0,31,31,28842,28842,0.0,0.0,Courtois,0,2018-08-16
126,0,0,0,,,0,20310,0,0,0,0,0.0,0,0,1,2.7,3.7,0,Willy,0.0,0,0,0.0,112,False,0.0,0,0,0,0,0,,,50,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,13.0,a,6,8,0.0,0,209,209,1403,1403,0.0,0.0,Caballero,0,2018-08-16
127,0,0,29,,,1,41328,0,0,0,0,9.9,0,0,2,3.7,4.7,6,César,6.0,0,0,3.3,113,False,22.6,0,0,0,0,90,,,65,0,0,0,41328.jpg,6.0,0,0,Azpilicueta,15.6,False,28.0,a,6,8,0.0,6,7428,7428,27237,27237,0.9,0.9,Azpilicueta,0,2018-08-16
128,0,0,0,,,0,19419,0,0,0,0,0.0,0,0,2,2.7,3.7,0,Gary,0.0,0,0,0.0,114,False,0.0,0,0,0,0,0,,,55,0,0,0,19419.jpg,0.0,0,0,Cahill,1.3,False,24.0,a,6,8,0.0,0,922,922,10000,10000,0.0,0.0,Cahill,0,2018-08-16
129,1,2,32,,,1,82263,0,0,0,0,19.9,0,0,2,3.7,4.7,11,Marcos,11.0,0,0,5.1,115,False,13.0,0,0,0,0,90,,,65,0,0,0,82263.jpg,11.0,0,0,Alonso,18.1,False,3.0,a,6,8,18.0,11,63515,63515,16396,16396,1.7,1.7,Alonso,0,2018-08-16
130,0,0,27,100.0,100.0,1,41270,0,0,0,0,2.0,0,0,2,2.7,3.7,5,David,5.0,0,0,2.2,116,False,20.2,0,0,0,0,90,,2018-07-05T14:31:07Z,55,0,0,0,41270.jpg,5.0,0,0,Luiz Moreira Marinho,4.1,False,30.0,a,6,8,0.0,5,18316,18316,11128,11128,0.9,0.9,David Luiz,1,2018-08-16
131,0,0,2,,,0,49013,0,0,0,0,10.8,0,0,2,3.2,4.2,1,Victor,1.0,0,0,1.2,117,False,1.2,0,0,0,0,9,,,60,0,0,0,49013.jpg,1.0,0,0,Moses,4.0,False,15.0,a,6,8,0.0,1,1304,1304,25685,25685,0.2,0.2,Moses,0,2018-08-16
132,0,3,35,,,1,102380,0,0,0,0,11.9,0,0,2,3.2,4.2,9,Antonio,9.0,0,0,5.4,118,False,20.6,0,0,0,0,90,,,60,0,0,0,102380.jpg,9.0,0,0,Rüdiger,3.2,False,2.0,a,6,8,21.0,9,10529,10529,5965,5965,1.5,1.5,Rüdiger,0,2018-08-16
133,0,0,0,,,0,135363,-1,1,-1,1,0.0,0,0,2,2.6,3.6,0,Andreas,0.0,0,0,0.0,119,False,0.0,0,0,0,0,0,,,54,0,0,0,135363.jpg,0.0,0,0,Christensen,1.1,False,27.0,a,6,8,0.0,0,428,428,11871,11871,0.0,0.0,Christensen,0,2018-08-16
134,0,0,0,,,0,105700,0,0,0,0,0.0,0,0,2,2.7,3.7,0,Davide,0.0,0,0,0.0,120,False,0.0,0,0,0,0,0,,,55,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.3,False,21.0,a,6,8,0.0,0,255,255,2651,2651,0.0,0.0,Zappacosta,0,2018-08-16
135,0,0,0,,,0,109533,0,0,0,0,0.0,0,0,2,2.7,3.7,0,Emerson,0.0,0,0,0.0,121,False,0.0,0,0,0,0,0,,,55,0,0,0,109533.jpg,0.0,0,0,Palmieri dos Santos,0.2,False,33.0,a,6,8,0.0,0,93,93,1320,1320,0.0,0.0,Emerson,0,2018-08-16
136,1,0,21,,,0,42786,0,0,0,0,13.8,0,0,3,3.9,4.9,4,Eden,4.0,0,0,4.8,122,False,23.8,0,0,0,0,14,,,105,0,0,0,42786.jpg,4.0,0,0,Hazard,11.4,False,10.0,a,6,8,10.0,4,37485,37485,24088,24088,0.4,0.4,Hazard,0,2018-08-16
137,0,0,0,75.0,100.0,0,17878,-1,1,-1,1,0.0,0,0,3,1.6,3.1,0,Cesc,0.0,0,0,0.0,123,False,0.0,0,0,0,0,0,Knee injury - 75% chance of playing,2018-08-11T18:01:12Z,64,0,0,0,17878.jpg,0.0,0,0,Fàbregas,1.0,False,4.0,d,6,8,0.0,0,575,575,19621,19621,0.0,0.0,Fàbregas,0,2018-08-16
138,1,0,17,,,1,47431,0,0,0,0,48.3,0,0,3,2.6,3.6,6,Willian,6.0,0,0,9.7,124,False,26.4,0,0,0,0,75,,,75,0,0,0,47431.jpg,6.0,0,0,Borges Da Silva,9.4,False,22.0,a,6,8,22.0,6,36765,36765,24768,24768,0.8,0.8,Willian,0,2018-08-16
139,0,1,31,,,1,49579,0,0,0,0,19.4,0,0,3,2.2,3.2,9,Pedro,9.0,0,1,8.3,125,False,42.6,0,0,0,0,80,,,65,0,0,0,49579.jpg,9.0,0,0,Rodríguez Ledesma,3.0,False,11.0,a,6,8,21.0,9,35709,35709,9533,9533,1.4,1.4,Pedro,0,2018-08-16
140,0,0,30,,,1,116594,0,0,0,0,11.2,0,0,3,1.5,2.5,8,N'Golo,8.0,0,1,7.1,126,False,42.4,0,0,0,0,90,,,50,0,0,0,116594.jpg,8.0,0,0,Kanté,21.7,False,7.0,a,6,8,17.0,8,71213,71213,26557,26557,1.6,1.6,Kanté,0,2018-08-16
141,0,0,12,,,1,88894,0,0,0,0,17.8,0,0,3,2.0,3.0,3,Ross,3.0,0,0,4.5,127,False,7.4,0,0,0,0,67,,,60,0,0,0,88894.jpg,3.0,0,0,Barkley,0.5,False,8.0,a,6,8,20.0,3,1650,1650,2733,2733,0.5,0.5,Barkley,0,2018-08-16
142,0,0,0,,,0,61603,0,0,0,0,0.0,0,0,3,1.5,2.5,0,Daniel,0.0,0,0,0.0,128,False,0.0,0,0,0,0,0,,,50,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.2,False,6.0,a,6,8,0.0,0,170,170,1296,1296,0.0,0.0,Drinkwater,0,2018-08-16
143,0,0,0,0.0,,0,169102,-1,1,-1,1,0.0,0,0,3,0.0,2.5,0,Tiemoué,0.0,0,0,0.0,129,False,0.0,0,0,0,0,0,Season-long loan to Milan,2018-08-15T09:18:32Z,49,0,0,0,169102.jpg,0.0,0,0,Bakayoko,0.2,False,14.0,u,6,8,0.0,0,263,263,3622,3622,0.0,0.0,Bakayoko,0,2018-08-16
144,0,0,0,100.0,100.0,0,199598,0,0,0,0,0.0,0,0,3,1.3,2.3,0,Ethan,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,45,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.1,False,44.0,a,6,8,0.0,0,98,98,323,323,0.0,0.0,Ampadu,0,2018-08-16
145,0,0,0,,,0,209046,0,0,0,0,0.0,0,0,3,1.3,2.3,0,Callum,0.0,0,0,0.0,131,False,0.0,0,0,0,0,0,,,45,0,0,0,209046.jpg,0.0,0,0,Hudson-Odoi,2.2,False,20.0,a,6,8,0.0,0,1054,1054,14961,14961,0.0,0.0,Hudson-Odoi,0,2018-08-16
146,0,0,5,,,0,126187,0,0,0,0,1.3,0,0,3,1.7,2.7,1,Ruben,1.0,0,0,0.4,132,False,2.2,0,0,0,0,22,,,55,0,0,0,126187.jpg,1.0,0,0,Loftus-Cheek,1.1,False,12.0,a,6,8,0.0,1,343,343,5602,5602,0.2,0.2,Loftus-Cheek,0,2018-08-16
147,0,0,0,,,0,44346,0,0,0,0,0.0,0,0,4,2.8,3.8,0,Olivier,0.0,0,0,0.0,133,False,0.0,0,0,0,0,0,,,80,0,0,0,44346.jpg,0.0,0,0,Giroud,3.6,False,18.0,a,6,8,0.0,0,1686,1686,24856,24856,0.0,0.0,Giroud,0,2018-08-16
148,0,0,1,,,1,88482,0,0,0,0,6.9,0,0,4,3.4,4.4,2,Álvaro,2.0,0,0,4.9,134,False,2.0,0,0,0,0,90,,,90,0,0,0,88482.jpg,2.0,0,0,Morata,3.0,False,29.0,a,6,8,40.0,2,5724,5724,19562,19562,0.2,0.2,Morata,0,2018-08-16
149,0,1,31,,,1,85955,1,-1,1,-1,9.3,0,0,3,1.6,2.6,9,Jorge Luiz,9.0,0,1,7.9,459,False,52.6,0,0,0,0,90,,,51,0,0,0,85955.jpg,9.0,0,0,Frello Filho,12.2,False,5.0,a,6,8,17.0,9,137450,137450,17885,17885,1.8,1.8,Jorginho,0,2018-08-16
150,0,0,0,,,0,173879,0,0,0,0,0.0,0,0,4,1.5,2.5,0,Tammy,0.0,0,0,0.0,496,False,0.0,0,0,0,0,0,,,55,0,0,0,173879.jpg,0.0,0,0,Abraham,0.2,False,19.0,a,6,8,0.0,0,344,344,1306,1306,0.0,0.0,Abraham,0,2018-08-16
151,0,0,23,,,1,109745,0,0,0,0,0.0,0,0,1,3.3,4.3,6,Kepa,6.0,0,0,0.9,498,False,9.2,0,0,0,0,90,,,55,0,0,0,109745.jpg,6.0,0,1,Arrizabalaga,3.6,False,1.0,a,6,8,0.0,6,21692,21692,7111,7111,1.1,1.1,Kepa,0,2018-08-16
152,0,0,0,,,0,91651,0,0,0,0,0.0,0,0,3,2.0,3.0,0,Mateo,0.0,0,0,0.0,499,False,0.0,0,0,0,0,0,,,60,0,0,0,91651.jpg,0.0,0,0,Kovacic,1.2,False,17.0,a,6,8,0.0,0,3278,3278,12407,12407,0.0,0.0,Kovacic,0,2018-08-16
153,0,1,33,,,1,20066,0,0,0,0,0.0,0,0,1,1.0,2.5,9,Wayne,9.0,0,0,4.3,135,False,42.6,0,0,0,0,90,,,45,0,0,0,20066.jpg,9.0,0,6,Hennessey,2.0,False,13.0,a,7,31,0.0,9,18508,18508,4290,4290,2.0,2.0,Hennessey,0,2018-08-16
154,0,0,0,,,0,11554,0,0,0,0,0.0,0,0,1,0.2,1.7,0,Julian,0.0,0,0,0.0,136,False,0.0,0,0,0,0,0,,,40,0,0,0,11554.jpg,0.0,0,0,Speroni,14.6,False,1.0,a,7,31,0.0,0,3905,3905,22328,22328,0.0,0.0,Speroni,0,2018-08-16
155,0,0,0,,,0,40836,0,0,0,0,0.0,0,0,1,1.0,2.5,0,Vicente,0.0,0,0,0.0,137,False,0.0,0,0,0,0,0,,,45,0,0,0,40836.jpg,0.0,0,0,Guaita,0.2,False,31.0,a,7,31,0.0,0,51,51,1212,1212,0.0,0.0,Guaita,0,2018-08-16
156,0,0,29,,,1,49413,0,0,0,0,0.4,0,0,2,0.7,2.2,6,James,6.0,0,0,4.9,138,False,27.2,0,0,0,0,90,,,45,0,0,0,49413.jpg,6.0,0,0,Tomkins,8.5,False,5.0,a,7,31,21.0,6,5598,5598,20630,20630,1.3,1.3,Tomkins,0,2018-08-16
157,0,0,0,0.0,0.0,0,19188,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Scott,0.0,0,0,0.0,139,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,45,0,0,0,19188.jpg,0.0,0,0,Dann,0.0,False,6.0,i,7,31,0.0,0,39,39,126,126,0.0,0.0,Dann,0,2018-08-16
